"Step","background_garden - twodgs/loss_normal","background_garden - twodgs/loss_normal__MIN","background_garden - twodgs/loss_normal__MAX","object_A - twodgs/loss_normal","object_A - twodgs/loss_normal__MIN","object_A - twodgs/loss_normal__MAX"
"7723","0.019020194187760353","0.019020194187760353","0.019020194187760353","0.04534882679581642","0.04534882679581642","0.04534882679581642"
"7724","0.019141100347042084","0.019141100347042084","0.019141100347042084","0.044990114867687225","0.044990114867687225","0.044990114867687225"
"7725","0.018746932968497276","0.018746932968497276","0.018746932968497276","0.045185916125774384","0.045185916125774384","0.045185916125774384"
"7726","0.01890965737402439","0.01890965737402439","0.01890965737402439","0.04479020833969116","0.04479020833969116","0.04479020833969116"
"7727","0.018690839409828186","0.018690839409828186","0.018690839409828186","0.044573985040187836","0.044573985040187836","0.044573985040187836"
"7728","0.018977276980876923","0.018977276980876923","0.018977276980876923","0.04409828409552574","0.04409828409552574","0.04409828409552574"
"7729","0.01908879354596138","0.01908879354596138","0.01908879354596138","0.04507841542363167","0.04507841542363167","0.04507841542363167"
"7730","0.01900758035480976","0.01900758035480976","0.01900758035480976","0.045198261737823486","0.045198261737823486","0.045198261737823486"
"7731","0.018991582095623016","0.018991582095623016","0.018991582095623016","0.04485486447811127","0.04485486447811127","0.04485486447811127"
"7732","0.020741824060678482","0.020741824060678482","0.020741824060678482","0.044895559549331665","0.044895559549331665","0.044895559549331665"
"7733","0.019556058570742607","0.019556058570742607","0.019556058570742607","0.045107051730155945","0.045107051730155945","0.045107051730155945"
"7734","0.020098814740777016","0.020098814740777016","0.020098814740777016","0.045006588101387024","0.045006588101387024","0.045006588101387024"
"7735","0.018806731328368187","0.018806731328368187","0.018806731328368187","0.04459870606660843","0.04459870606660843","0.04459870606660843"
"7736","0.01866237446665764","0.01866237446665764","0.01866237446665764","0.045467328280210495","0.045467328280210495","0.045467328280210495"
"7737","0.019670922309160233","0.019670922309160233","0.019670922309160233","0.0450870543718338","0.0450870543718338","0.0450870543718338"
"7738","0.019829535856842995","0.019829535856842995","0.019829535856842995","0.044814880937337875","0.044814880937337875","0.044814880937337875"
"7739","0.0194551981985569","0.0194551981985569","0.0194551981985569","0.0452132448554039","0.0452132448554039","0.0452132448554039"
"7740","0.019052347168326378","0.019052347168326378","0.019052347168326378","0.044584304094314575","0.044584304094314575","0.044584304094314575"
"7741","0.01842763088643551","0.01842763088643551","0.01842763088643551","0.04545953869819641","0.04545953869819641","0.04545953869819641"
"7742","0.01860811561346054","0.01860811561346054","0.01860811561346054","0.04545702040195465","0.04545702040195465","0.04545702040195465"
"7743","0.018742404878139496","0.018742404878139496","0.018742404878139496","0.04546692594885826","0.04546692594885826","0.04546692594885826"
"7744","0.018877556547522545","0.018877556547522545","0.018877556547522545","0.04579055309295654","0.04579055309295654","0.04579055309295654"
"7745","0.018413972109556198","0.018413972109556198","0.018413972109556198","0.045033007860183716","0.045033007860183716","0.045033007860183716"
"7746","0.01878950372338295","0.01878950372338295","0.01878950372338295","0.0448412150144577","0.0448412150144577","0.0448412150144577"
"7747","0.018891900777816772","0.018891900777816772","0.018891900777816772","0.045214634388685226","0.045214634388685226","0.045214634388685226"
"7748","0.018669961020350456","0.018669961020350456","0.018669961020350456","0.04479372501373291","0.04479372501373291","0.04479372501373291"
"7749","0.018517646938562393","0.018517646938562393","0.018517646938562393","0.045156270265579224","0.045156270265579224","0.045156270265579224"
"7750","0.02074567787349224","0.02074567787349224","0.02074567787349224","0.04610701650381088","0.04610701650381088","0.04610701650381088"
"7751","0.01940370537340641","0.01940370537340641","0.01940370537340641","0.04547489434480667","0.04547489434480667","0.04547489434480667"
"7752","0.02015744149684906","0.02015744149684906","0.02015744149684906","0.0450621098279953","0.0450621098279953","0.0450621098279953"
"7753","0.01968689076602459","0.01968689076602459","0.01968689076602459","0.0450717993080616","0.0450717993080616","0.0450717993080616"
"7754","0.019245777279138565","0.019245777279138565","0.019245777279138565","0.044984810054302216","0.044984810054302216","0.044984810054302216"
"7755","0.019542349502444267","0.019542349502444267","0.019542349502444267","0.044442106038331985","0.044442106038331985","0.044442106038331985"
"7756","0.01952076330780983","0.01952076330780983","0.01952076330780983","0.045147303491830826","0.045147303491830826","0.045147303491830826"
"7757","0.021307481452822685","0.021307481452822685","0.021307481452822685","0.0452326275408268","0.0452326275408268","0.0452326275408268"
"7758","0.021351436153054237","0.021351436153054237","0.021351436153054237","0.04588121175765991","0.04588121175765991","0.04588121175765991"
"7759","0.020280499011278152","0.020280499011278152","0.020280499011278152","0.04510504752397537","0.04510504752397537","0.04510504752397537"
"7760","0.020126312971115112","0.020126312971115112","0.020126312971115112","0.04440479353070259","0.04440479353070259","0.04440479353070259"
"7761","0.020527726039290428","0.020527726039290428","0.020527726039290428","0.044397223740816116","0.044397223740816116","0.044397223740816116"
"7762","0.019849810749292374","0.019849810749292374","0.019849810749292374","0.044960200786590576","0.044960200786590576","0.044960200786590576"
"7763","0.020739957690238953","0.020739957690238953","0.020739957690238953","0.045279670506715775","0.045279670506715775","0.045279670506715775"
"7764","0.020271871238946915","0.020271871238946915","0.020271871238946915","0.04546882212162018","0.04546882212162018","0.04546882212162018"
"7765","0.019484836608171463","0.019484836608171463","0.019484836608171463","0.04535643011331558","0.04535643011331558","0.04535643011331558"
"7766","0.019487883895635605","0.019487883895635605","0.019487883895635605","0.044887565076351166","0.044887565076351166","0.044887565076351166"
"7767","0.01889709010720253","0.01889709010720253","0.01889709010720253","0.04585299640893936","0.04585299640893936","0.04585299640893936"
"7768","0.017914343625307083","0.017914343625307083","0.017914343625307083","0.046129271388053894","0.046129271388053894","0.046129271388053894"
"7769","0.01966625265777111","0.01966625265777111","0.01966625265777111","0.046014267951250076","0.046014267951250076","0.046014267951250076"
"7770","0.01904330402612686","0.01904330402612686","0.01904330402612686","0.04502051696181297","0.04502051696181297","0.04502051696181297"
"7771","0.019844336435198784","0.019844336435198784","0.019844336435198784","0.04465607553720474","0.04465607553720474","0.04465607553720474"
"7772","0.01886875182390213","0.01886875182390213","0.01886875182390213","0.044777899980545044","0.044777899980545044","0.044777899980545044"
"7773","0.02055709809064865","0.02055709809064865","0.02055709809064865","0.045150961726903915","0.045150961726903915","0.045150961726903915"
"7774","0.019398247823119164","0.019398247823119164","0.019398247823119164","0.0447220578789711","0.0447220578789711","0.0447220578789711"
"7775","0.018851833418011665","0.018851833418011665","0.018851833418011665","0.045003052800893784","0.045003052800893784","0.045003052800893784"
"7776","0.018681637942790985","0.018681637942790985","0.018681637942790985","0.044714588671922684","0.044714588671922684","0.044714588671922684"
"7777","0.01816326007246971","0.01816326007246971","0.01816326007246971","0.04415498673915863","0.04415498673915863","0.04415498673915863"
"7778","0.018605122342705727","0.018605122342705727","0.018605122342705727","0.044036079198122025","0.044036079198122025","0.044036079198122025"
"7779","0.01817108877003193","0.01817108877003193","0.01817108877003193","0.0441771000623703","0.0441771000623703","0.0441771000623703"
"7780","0.018132280558347702","0.018132280558347702","0.018132280558347702","0.04481920227408409","0.04481920227408409","0.04481920227408409"
"7781","0.018658963963389397","0.018658963963389397","0.018658963963389397","0.044633977115154266","0.044633977115154266","0.044633977115154266"
"7782","0.019668331369757652","0.019668331369757652","0.019668331369757652","0.0449332594871521","0.0449332594871521","0.0449332594871521"
"7783","0.019188987091183662","0.019188987091183662","0.019188987091183662","0.04488774389028549","0.04488774389028549","0.04488774389028549"
"7784","0.019081255421042442","0.019081255421042442","0.019081255421042442","0.0446033850312233","0.0446033850312233","0.0446033850312233"
"7785","0.019874675199389458","0.019874675199389458","0.019874675199389458","0.04526330530643463","0.04526330530643463","0.04526330530643463"
"7786","0.019691400229930878","0.019691400229930878","0.019691400229930878","0.04607248678803444","0.04607248678803444","0.04607248678803444"
"7787","0.019077664241194725","0.019077664241194725","0.019077664241194725","0.045268259942531586","0.045268259942531586","0.045268259942531586"
"7788","0.018773153424263","0.018773153424263","0.018773153424263","0.04534589871764183","0.04534589871764183","0.04534589871764183"
"7789","0.018828950822353363","0.018828950822353363","0.018828950822353363","0.045499954372644424","0.045499954372644424","0.045499954372644424"
"7790","0.018549844622612","0.018549844622612","0.018549844622612","0.04558684676885605","0.04558684676885605","0.04558684676885605"
"7791","0.018260842189192772","0.018260842189192772","0.018260842189192772","0.045528631657361984","0.045528631657361984","0.045528631657361984"
"7792","0.01843191310763359","0.01843191310763359","0.01843191310763359","0.04546492546796799","0.04546492546796799","0.04546492546796799"
"7793","0.018816502764821053","0.018816502764821053","0.018816502764821053","0.04558113217353821","0.04558113217353821","0.04558113217353821"
"7794","0.019652150571346283","0.019652150571346283","0.019652150571346283","0.046046167612075806","0.046046167612075806","0.046046167612075806"
"7795","0.018525708466768265","0.018525708466768265","0.018525708466768265","0.045069191604852676","0.045069191604852676","0.045069191604852676"
"7796","0.01839207299053669","0.01839207299053669","0.01839207299053669","0.04534248635172844","0.04534248635172844","0.04534248635172844"
"7797","0.019636426120996475","0.019636426120996475","0.019636426120996475","0.04502033814787865","0.04502033814787865","0.04502033814787865"
"7798","0.020203156396746635","0.020203156396746635","0.020203156396746635","0.04548242315649986","0.04548242315649986","0.04548242315649986"
"7799","0.0196590144187212","0.0196590144187212","0.0196590144187212","0.0452396422624588","0.0452396422624588","0.0452396422624588"
"7800","0.0186348557472229","0.0186348557472229","0.0186348557472229","0.04478975012898445","0.04478975012898445","0.04478975012898445"
"7801","0.01894649676978588","0.01894649676978588","0.01894649676978588","0.04588061943650246","0.04588061943650246","0.04588061943650246"
"7802","0.02035875804722309","0.02035875804722309","0.02035875804722309","0.04580002650618553","0.04580002650618553","0.04580002650618553"
"7803","0.019819268956780434","0.019819268956780434","0.019819268956780434","0.04578153416514397","0.04578153416514397","0.04578153416514397"
"7804","0.018970096483826637","0.018970096483826637","0.018970096483826637","0.04513911157846451","0.04513911157846451","0.04513911157846451"
"7805","0.02026142179965973","0.02026142179965973","0.02026142179965973","0.04466920346021652","0.04466920346021652","0.04466920346021652"
